run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
a711ca58c8ef48d0b95e7903975f6576,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,seq_read,read,1m,1,5,1,1,byte_limit,10737418240,10.0,4627,4.627,2320600440,2213.097038269043,2213.097039,10240,14274535.750488002,14221312,14352384,14483456,23199744,4.96981537155807,1,raw/104__seq_read__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,1,1,1,1,time_limit,2539782144,2.3653564453125,60146,60.146,42226950,40.2707576751709,322.166063,19377,99216215.181504,55312384,346030080,566231040,893386752,60.44522160664201,1,raw/103__rand_read_128k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,1,1,1,1,time_limit,107450368,0.10007095336914062,60105,60.105,1787710,1.7048931121826172,436.452874,26233,73257676.738497,43253760,242221056,404750336,641728512,60.39603625796735,1,raw/103__rand_read_4k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,1,1,1,1,time_limit,112177152,0.10447311401367188,60067,60.067,1867533,1.7810182571411133,455.940866,27387,70119250.851133,68681728,81264640,95944704,641728512,60.39421742036939,1,raw/103__rand_write_4k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,1,1,1,1,time_limit,10346299392,9.6357421875,60197,60.197,171874003,163.91182231903076,163.911823,9867,195057093.496098,189792256,200278016,1619001344,1853882368,60.5464121773839,1,raw/103__seq_read__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,1,1,1,1,time_limit,10504634368,9.783203125,60189,60.189,174527477,166.44237232208252,166.442373,10018,192053173.836994,191889408,198180864,261095424,725614592,60.548629039898515,1,raw/103__seq_write__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,1,2,1,1,time_limit,107474944,0.10009384155273438,60120,60.12,1787673,1.7048578262329102,436.443779,26239,73255015.33294,44302336,238026752,392167424,599785472,60.44446776248515,1,raw/103__rand_read_4k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,1,2,1,1,time_limit,112627712,0.10489273071289062,60073,60.073,1874847,1.7879934310913086,457.726433,27497,69853689.517875,67633152,82313216,94896128,641728512,60.39385876990855,1,raw/103__rand_write_4k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,1,2,1,1,time_limit,10359930880,9.6484375,60192,60.192,172114747,164.14141368865967,164.141414,9880,194783567.406882,189792256,200278016,1837105152,1853882368,60.54707275144756,1,raw/103__seq_read__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,1,2,1,1,time_limit,10510925824,9.7890625,60188,60.188,174634907,166.54482555389404,166.544826,10024,191934302.192737,191889408,198180864,252706816,750780416,60.498414328321815,1,raw/103__seq_write__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,1,2,1,1,time_limit,2547646464,2.3726806640625,60158,60.158,42349254,40.38739585876465,323.099172,19437,98927274.693831,54788096,341835776,566231040,851443712,60.49670506641269,1,raw/103__rand_read_128k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,1,3,1,1,time_limit,113479680,0.10568618774414062,60065,60.065,1889281,1.8017587661743164,461.250312,27705,69319953.205594,67633152,80216064,94896128,608174080,60.3939950093627,1,raw/103__rand_write_4k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,1,3,1,1,time_limit,10107224064,9.4130859375,60195,60.195,167908033,160.12957859039307,160.129579,9639,199666156.380434,191889408,200278016,1199570944,1870659584,60.49717251770198,1,raw/103__seq_read__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,1,3,1,1,time_limit,10503585792,9.7822265625,60190,60.19,174507157,166.42299365997314,166.422994,10017,192077840.300689,191889408,198180864,238026752,734003200,60.4993642270565,1,raw/103__seq_write__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,1,3,1,1,time_limit,2560491520,2.3846435546875,60172,60.172,42552873,40.58158206939697,324.652662,19535,98453376.350908,55312384,341835776,557842432,826277888,60.49573799595237,1,raw/103__rand_read_128k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,1,3,1,1,time_limit,109019136,0.101531982421875,60099,60.099,1813992,1.7299575805664062,442.869266,26616,72198795.486511,43778048,238026752,392167424,616562688,60.394861433655024,1,raw/103__rand_read_4k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,1,4,1,1,time_limit,10409213952,9.6943359375,60190,60.19,172939258,164.9277286529541,164.927729,9927,193854957.770122,191889408,198180864,206569472,362807296,60.496852312237024,1,raw/103__seq_read__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,1,4,1,1,time_limit,10499391488,9.7783203125,60186,60.186,174449066,166.3675937652588,166.367594,10013,192142949.863378,191889408,200278016,248512512,742391808,60.499455163255334,1,raw/103__seq_write__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,1,4,1,1,time_limit,2572943360,2.396240234375,60136,60.136,42785409,40.803345680236816,326.426766,19630,97920182.70973,54263808,341835776,549453824,884998144,60.44479677453637,1,raw/103__rand_read_128k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,1,4,1,1,time_limit,109559808,0.1020355224609375,60114,60.114,1822533,1.738102912902832,444.954586,26748,71860327.717848,42729472,238026752,392167424,650117120,60.445777870714664,1,raw/103__rand_read_4k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,1,4,1,1,time_limit,112893952,0.10514068603515625,60062,60.062,1879623,1.7925481796264648,458.892478,27562,69671758.697373,67633152,81264640,92798976,692060160,60.39535868912935,1,raw/103__rand_write_4k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,1,5,1,1,time_limit,10380902400,9.66796875,60186,60.186,172480350,164.49007987976074,164.490081,9900,194332410.995353,191889408,200278016,329252864,884998144,60.49861258454621,1,raw/103__seq_write__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,1,5,1,1,time_limit,2600075264,2.4215087890625,60124,60.124,43245214,41.24184989929199,329.934801,19837,96876462.269446,54263808,333447168,557842432,876609536,60.44527074880898,1,raw/103__rand_read_128k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,1,5,1,1,time_limit,110686208,0.10308456420898438,60124,60.124,1840965,1.755681037902832,449.454461,27023,71139150.011212,42205184,235929600,392167424,633339904,60.445261189714074,1,raw/103__rand_read_4k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,1,5,1,1,time_limit,112381952,0.10466384887695312,60065,60.065,1871005,1.7843294143676758,456.788479,27437,69998522.867697,67633152,81264640,114819072,683671552,60.393446896225214,1,raw/103__rand_write_4k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,1,5,1,1,time_limit,10333716480,9.6240234375,60194,60.194,171673530,163.72063636779785,163.720637,9855,195282937.082294,189792256,206569472,1702887424,1870659584,60.496493857353926,1,raw/103__seq_read__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,1,1,1,1,byte_limit,10737418240,10.0,1919,1.919,5595319562,5336.112558364868,42688.900469,81920,739485.336963,428032,2408448,3293184,4112384,2.2158851716667414,1,raw/105__rand_read_128k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,1,1,1,1,byte_limit,10737418240,10.0,6297,6.297,1705164084,1626.1711921691895,416299.825314,2621440,74843.664599,72192,94720,111104,138240,6.617975749075413,1,raw/105__rand_read_4k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,1,1,1,1,byte_limit,10737418240,10.0,8879,8.879,1209304903,1153.2830266952515,295240.455006,2621440,105552.666259,108032,119296,136192,234496,9.21746550872922,1,raw/105__rand_write_4k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,1,1,1,1,byte_limit,10737418240,10.0,4627,4.627,2320600440,2213.097038269043,2213.097039,10240,14271280.900586,14221312,14483456,14483456,23199744,4.969703717157245,1,raw/105__seq_read__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,1,1,1,1,byte_limit,10737418240,10.0,2189,2.189,4905170507,4677.935130119324,4677.93513,10240,6753053.483398,6586368,6651904,10813440,15007744,2.516671070829034,1,raw/105__seq_write__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,1,2,1,1,byte_limit,10737418240,10.0,6279,6.279,1710052275,1630.8329343795776,417493.231406,2621440,74640.157106,72192,94720,110080,138240,6.567675167694688,1,raw/105__rand_read_4k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,1,2,1,1,byte_limit,10737418240,10.0,8872,8.872,1210259044,1154.1929664611816,295473.399459,2621440,105460.63714,108032,119296,142336,264192,9.217433655634522,1,raw/105__rand_write_4k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,1,2,1,1,byte_limit,10737418240,10.0,4628,4.628,2320099014,2212.6188411712646,2212.618842,10240,14267832.665625,14221312,14483456,14483456,23199744,4.919960759580135,1,raw/105__seq_read__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,1,2,1,1,byte_limit,10737418240,10.0,2191,2.191,4900692943,4673.6649923324585,4673.664993,10240,6757468.639844,6586368,6717440,10813440,12124160,2.517008688300848,1,raw/105__seq_write__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,1,2,1,1,byte_limit,10737418240,10.0,1905,1.905,5636440020,5375.32808303833,43002.624672,81920,734282.42478,448512,2408448,3325952,4145152,2.2665019147098064,1,raw/105__rand_read_128k__r2/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,1,3,1,1,byte_limit,10737418240,10.0,8838,8.838,1214914940,1158.6331748962402,296610.092781,2621440,105059.09356400001,108032,118272,132096,238592,9.16726790368557,1,raw/105__rand_write_4k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,1,3,1,1,byte_limit,10737418240,10.0,4629,4.629,2319597805,2212.140851020813,2212.140851,10240,14269508.243359,14221312,14483456,14483456,23199744,4.970315363258123,1,raw/105__seq_read__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,1,3,1,1,byte_limit,10737418240,10.0,2190,2.19,4902930703,4675.79908657074,4675.799087,10240,6760576.212207,6586368,6717440,10813440,12386304,2.516879588365555,1,raw/105__seq_write__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,1,3,1,1,byte_limit,10737418240,10.0,1908,1.908,5627577693,5366.876309394836,42935.010482,81920,734625.529089,448512,2408448,3325952,4177920,2.2158912252634764,1,raw/105__rand_read_128k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,1,3,1,1,byte_limit,10737418240,10.0,6295,6.295,1705705836,1626.6878471374512,416432.088959,2621440,74829.44486,72192,94720,111104,138240,6.617888590320945,1,raw/105__rand_read_4k__r3/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,1,4,1,1,byte_limit,10737418240,10.0,1539,1.539,6976879948,6653.671215057373,6653.671215,10240,4724968.084473,4685824,4816896,5013504,7831552,1.867484550923109,1,raw/105__seq_read__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,1,4,1,1,byte_limit,10737418240,10.0,2094,2.094,5127706895,4890.16236782074,4890.162369,10240,6459967.263965,6258688,6455296,12255232,12910592,2.4167395904660225,1,raw/105__seq_write__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,1,4,1,1,byte_limit,10737418240,10.0,1902,1.902,5645330304,5383.8065185546875,43070.452156,81920,733088.505847,432128,2473984,3391488,4227072,2.21620000526309,1,raw/105__rand_read_128k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,1,4,1,1,byte_limit,10737418240,10.0,6300,6.3,1704352101,1625.396824836731,416101.587302,2621440,74877.538088,72192,94720,111104,148480,6.6180876940488815,1,raw/105__rand_read_4k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,1,4,1,1,byte_limit,10737418240,10.0,8855,8.855,1212582522,1156.4088077545166,296040.654997,2621440,105252.30423699999,108032,119296,134144,234496,9.167389275506139,1,raw/105__rand_write_4k__r4/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,1,5,1,1,byte_limit,10737418240,10.0,2198,2.198,4885085641,4658.780709266663,4658.78071,10240,6782883.112694999,6586368,6782976,10944512,12517376,2.5168064944446087,1,raw/105__seq_write__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,1,5,1,1,byte_limit,10737418240,10.0,1862,1.862,5766604854,5499.462942123413,43995.703545,81920,716468.508081,456704,2408448,4227072,5472256,2.1657903473824263,1,raw/105__rand_read_128k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,1,5,1,1,byte_limit,10737418240,10.0,6278,6.278,1710324663,1631.092703819275,417559.732399,2621440,74618.965462,72192,94720,110080,138240,6.568122340366244,1,raw/105__rand_read_4k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,1,5,1,1,byte_limit,10737418240,10.0,8842,8.842,1214365329,1158.1090250015259,296475.910428,2621440,105102.659864,107008,118272,134144,268288,9.167474061250687,1,raw/105__rand_write_4k__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,1,5,1,1,byte_limit,10737418240,10.0,4626,4.626,2321102083,2213.575442314148,2213.575443,10240,14268484.607617,14221312,14352384,14483456,23199744,4.919813644140959,1,raw/105__seq_read__r5/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,106,nvme,/dev/nvme2n1p1,/mnt/nvme2,rand_read_128k,randread,128k,1,1,1,1,byte_limit,10737418240,10.0,1919,1.919,5595319562,5336.112558364868,42688.900469,81920,738613.95271,423936,2441216,3293184,4079616,2.21582311950624,1,raw/106__rand_read_128k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,106,nvme,/dev/nvme2n1p1,/mnt/nvme2,rand_read_4k,randread,4k,1,1,1,1,byte_limit,10737418240,10.0,6277,6.277,1710597138,1631.3525562286377,417626.25458,2621440,74611.698609,72192,94720,111104,138240,6.568068031221628,1,raw/106__rand_read_4k__r1/attempt-1
a711ca58c8ef48d0b95e7903975f6576,full,colva1,106,nvme,/dev/nvme2n1p1,/mnt/nvme2,rand_write_4k,randwrite,4k,1,1,1,1,byte_limit,10737418240,10.0,8799,8.799,1220299834,1163.7686100006104,297924.764178,2621440,104592.307055,107008,118272,134144,234496,9.117192093282938,1,raw/106__rand_write_4k__r1/attempt-1
