run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_read_4k,randread,4k,4,3,1,1,time_limit,251494957056,234.22293090820312,60001,60.001,4191512757,3997.3380632400513,1023316.4613929999,61400011,123076.51132446043,95744,333824,585728,946176,65.33166897296906,1,raw/104__rand_read_4k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,seq_read,read,1m,4,4,1,1,time_limit,287616008192,267.86328125,60020,60.02,4792002800,4570.009994506836,4567.910696000001,274166,27764370.46383043,27656192,42205184,50069504,58982400,65.35122782178223,1,raw/104__seq_read__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,seq_write,write,1m,4,4,1,1,time_limit,312756666368,291.27734375,60028,60.028,5210326407,4968.954474449158,4966.8720539999995,298143,25627136.68301297,25296896,42205184,45875200,61079552,65.38873611949384,1,raw/104__seq_write__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_read_128k,randread,128k,4,4,1,1,time_limit,337061478400,313.9129638671875,60004,60.004,5617340346,5357.113214492798,42854.822529,2571450,2964916.014050603,2834432,3817472,4292608,4751360,65.33812485076487,1,raw/104__rand_read_128k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_read_4k,randread,4k,4,4,1,1,time_limit,251695251456,234.4094696044922,60001,60.001,4194850942,4000.521604537964,1024131.431144,61448910,122975.86408556235,93696,305152,514048,831488,65.3281044755131,1,raw/104__rand_read_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_write_4k,randwrite,4k,4,4,1,1,time_limit,249155682304,232.0443115234375,60001,60.001,4152525494,3960.1569118499756,1013798.0533660001,60828897,124447.64668631612,120320,140288,191488,757760,65.33288359642029,1,raw/104__rand_write_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,seq_write,write,1m,4,5,1,1,time_limit,310286221312,288.9765625,60024,60.024,5169638701,4930.151654243469,4928.085712,295788,25812322.659711458,25821184,42205184,46923776,60030976,65.38846943154931,1,raw/104__seq_write__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_read_128k,randread,128k,4,5,1,1,time_limit,295250952192,274.973876953125,60004,60.004,4920521167,4692.5746603012085,37538.514099,2252461,3381703.564570839,1187840,11206656,11993088,12779520,65.34299043752253,1,raw/104__rand_read_128k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_read_4k,randread,4k,4,5,1,1,time_limit,250958569472,233.72338104248047,60001,60.001,4182573114,3988.8125553131104,1021133.9144359999,61269056,123343.272353816,95744,342016,610304,987136,65.33084285072982,1,raw/104__rand_read_4k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,rand_write_4k,randwrite,4k,4,5,1,1,time_limit,249351516160,232.2266960144043,60001,60.001,4155789337,3963.269555091858,1014594.873419,60876707,124355.68002197881,120320,138240,187392,749568,65.32970474287868,1,raw/104__rand_write_4k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,104,nvme,/dev/nvme1n1p1,/mnt/nvme0,seq_read,read,1m,4,5,1,1,time_limit,140072976384,130.453125,60058,60.058,2332518327,2224.462821006775,2222.381301,133459,57274845.18842875,57933824,96993280,113770496,130547712,65.40281048230827,1,raw/104__seq_read__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,4,1,1,1,time_limit,2293891072,2.1363525390625,60315,60.315,38043362,36.28097724914551,288.124995,17373,428906226.53609306,400556032,792723456,1082130432,1451229184,65.64968374371529,1,raw/103__rand_read_128k__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,4,1,1,1,time_limit,93974528,0.08752059936523438,60228,60.228,1560791,1.4884862899780273,378.926926,22815,326396166.289515,308281344,633339904,868220928,1182793728,65.54780691117048,1,raw/103__rand_read_4k__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,4,1,1,1,time_limit,95285248,0.08874130249023438,60175,60.175,1584013,1.5106325149536133,384.59470000000005,23135,321551196.1807647,316669952,471859200,935329792,1333788672,65.49769563600421,1,raw/103__rand_write_4k__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,4,1,1,1,time_limit,9742319616,9.0732421875,60290,60.29,161910926,154.41029167175293,152.28300800000002,9163,808708259.6983695,843055104,918552576,1069547520,1199570944,65.65100334957242,1,raw/103__seq_read__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,4,1,1,1,time_limit,10207887360,9.5068359375,60200,60.2,169682952,161.82227325439453,159.694569,9607,771622524.9238305,792723456,826277888,1367343104,1484783616,65.55232367292047,1,raw/103__seq_write__r1/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,4,2,1,1,time_limit,93511680,0.08708953857421875,60211,60.211,1553690,1.4817142486572266,377.192683,22702,327944887.6143576,308281344,616562688,834666496,1166016512,65.54835079610348,1,raw/103__rand_read_4k__r2/attempt-1
