timestamp,label,file_id,POSIX_OPENS,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_MMAPS,POSIX_FSYNCS,POSIX_FDSYNCS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_MEM_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FILE_ALIGNMENT,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_1G_PLUS,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_F_OPEN_START_TIMESTAMP,POSIX_F_OPEN_END_TIMESTAMP,POSIX_F_READ_START_TIMESTAMP,POSIX_F_READ_END_TIMESTAMP,POSIX_F_WRITE_START_TIMESTAMP,POSIX_F_WRITE_END_TIMESTAMP,POSIX_F_CLOSE_START_TIMESTAMP,POSIX_F_CLOSE_END_TIMESTAMP,POSIX_F_READ_TIME,POSIX_F_WRITE_TIME,POSIX_F_META_TIME,POSIX_F_MAX_READ_TIME,POSIX_F_MAX_WRITE_TIME
2026-02-21T08:44:05.320946,metadata_heavy_run4,49177833628964694,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.870168685913086,1.870915412902832,0.0,0.0,1.8709197044372559,1.870920181274414,1.8735074996948242,1.8742856979370117,0.0,0.002586841583251953,0.0015249252319335938,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,49560779195595810,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01548433303833,3.016235113143921,0.0,0.0,3.0162405967712402,3.0162413120269775,3.017284393310547,3.017523765563965,0.0,0.0010433197021484375,0.000990152359008789,0.0,7.152557373046875e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,50148113191752994,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.933892250061035,3.9345901012420654,0.0,0.0,3.9345922470092773,3.9345927238464355,3.9370996952056885,3.937626600265503,0.0,0.002506732940673828,0.0012247562408447266,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,52311029143708376,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.219660520553589,3.2204294204711914,0.0,0.0,3.22043776512146,3.2204394340515137,3.2219631671905518,3.2223458290100098,0.0,0.001519918441772461,0.0011515617370605469,0.0,1.6689300537109375e-06
2026-02-21T08:44:05.320946,metadata_heavy_run4,55408839698938265,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8735060691833496,0.8746118545532227,0.0,0.0,0.8746128082275391,0.8746132850646973,0.8758857250213623,0.8762304782867432,0.0,0.0012729167938232422,0.0014505386352539062,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,58224246095875145,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3520328998565674,0.3528294563293457,0.0,0.0,0.3528311252593994,0.3528316020965576,0.35437893867492676,0.3547840118408203,0.0,0.0015473365783691406,0.001201629638671875,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,84861829146816318,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.211761713027954,2.2125065326690674,0.0,0.0,2.212509870529175,2.2125110626220703,2.2149250507354736,2.215888500213623,0.0,0.0024137496948242188,0.0017082691192626953,0.0,1.1920928955078125e-06
2026-02-21T08:44:05.320946,metadata_heavy_run4,93553803987470650,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4976933002471924,2.49889874458313,0.0,0.0,2.498901128768921,2.498901605606079,2.5014891624450684,2.502326250076294,0.0,0.002587556838989258,0.002042531967163086,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,136818471050522663,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729895830154419,0.7310905456542969,0.0,0.0,0.7310924530029297,0.7310929298400879,0.7338004112243652,0.7342424392700195,0.0,0.0027074813842773438,0.0016367435455322266,0.0,4.76837158203125e-07
2026-02-21T08:44:05.320946,metadata_heavy_run4,158905504395123163,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.596268653869629,4.596673250198364,0.0,0.0,4.596675395965576,4.596675872802734,4.598730564117432,4.599126100540161,0.0,0.002053976058959961,0.0008001327514648438,0.0,4.76837158203125e-07
