timestamp,label,file_id,POSIX_OPENS,POSIX_READS,POSIX_WRITES,POSIX_SEEKS,POSIX_STATS,POSIX_MMAPS,POSIX_FSYNCS,POSIX_FDSYNCS,POSIX_BYTES_READ,POSIX_BYTES_WRITTEN,POSIX_CONSEC_READS,POSIX_CONSEC_WRITES,POSIX_SEQ_READS,POSIX_SEQ_WRITES,POSIX_RW_SWITCHES,POSIX_MEM_NOT_ALIGNED,POSIX_MEM_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,POSIX_FILE_ALIGNMENT,POSIX_MAX_READ_TIME_SIZE,POSIX_MAX_WRITE_TIME_SIZE,POSIX_SIZE_READ_0_100,POSIX_SIZE_READ_100_1K,POSIX_SIZE_READ_1K_10K,POSIX_SIZE_READ_10K_100K,POSIX_SIZE_READ_100K_1M,POSIX_SIZE_READ_1M_4M,POSIX_SIZE_READ_4M_10M,POSIX_SIZE_READ_10M_100M,POSIX_SIZE_READ_100M_1G,POSIX_SIZE_READ_1G_PLUS,POSIX_SIZE_WRITE_0_100,POSIX_SIZE_WRITE_100_1K,POSIX_SIZE_WRITE_1K_10K,POSIX_SIZE_WRITE_10K_100K,POSIX_SIZE_WRITE_100K_1M,POSIX_SIZE_WRITE_1M_4M,POSIX_SIZE_WRITE_4M_10M,POSIX_SIZE_WRITE_10M_100M,POSIX_SIZE_WRITE_100M_1G,POSIX_SIZE_WRITE_1G_PLUS,POSIX_STRIDE1_STRIDE,POSIX_STRIDE2_STRIDE,POSIX_STRIDE3_STRIDE,POSIX_STRIDE4_STRIDE,POSIX_STRIDE1_COUNT,POSIX_STRIDE2_COUNT,POSIX_STRIDE3_COUNT,POSIX_STRIDE4_COUNT,POSIX_F_OPEN_START_TIMESTAMP,POSIX_F_OPEN_END_TIMESTAMP,POSIX_F_READ_START_TIMESTAMP,POSIX_F_READ_END_TIMESTAMP,POSIX_F_WRITE_START_TIMESTAMP,POSIX_F_WRITE_END_TIMESTAMP,POSIX_F_CLOSE_START_TIMESTAMP,POSIX_F_CLOSE_END_TIMESTAMP,POSIX_F_READ_TIME,POSIX_F_WRITE_TIME,POSIX_F_META_TIME,POSIX_F_MAX_READ_TIME,POSIX_F_MAX_WRITE_TIME
2026-02-21T08:43:53.805505,metadata_heavy_run2,49177833628964694,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8172812461853027,1.818983554840088,0.0,0.0,1.8189969062805176,1.8189990520477295,1.8206942081451416,1.8216919898986816,0.0,0.001695394515991211,0.0027000904083251953,0.0,2.1457672119140625e-06
2026-02-21T08:43:53.805505,metadata_heavy_run2,49560779195595810,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.063843011856079,3.064690589904785,0.0,0.0,3.0646963119506836,3.064696788787842,3.066450834274292,3.067000389099121,0.0,0.0017540454864501953,0.0013971328735351562,0.0,4.76837158203125e-07
2026-02-21T08:43:53.805505,metadata_heavy_run2,50148113191752994,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.142003774642944,4.143085956573486,0.0,0.0,4.143088340759277,4.1430888175964355,4.145221948623657,4.146144390106201,0.0,0.0021331310272216797,0.0020046234130859375,0.0,4.76837158203125e-07
2026-02-21T08:43:53.805505,metadata_heavy_run2,52311029143708376,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.325667142868042,3.3267335891723633,0.0,0.0,3.3267405033111572,3.3267414569854736,3.3286290168762207,3.3291475772857666,0.0,0.0018873214721679688,0.0015850067138671875,0.0,9.5367431640625e-07
2026-02-21T08:43:53.805505,metadata_heavy_run2,55408839698938265,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7537252902984619,0.7546708583831787,0.0,0.0,0.7546725273132324,0.7546730041503906,0.7560765743255615,0.756549596786499,0.0,0.0014033317565917969,0.0014185905456542969,0.0,4.76837158203125e-07
2026-02-21T08:43:53.805505,metadata_heavy_run2,58224246095875145,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35012340545654297,0.35083961486816406,0.0,0.0,0.3508429527282715,0.350844144821167,0.3532724380493164,0.3538050651550293,0.0,0.0024280548095703125,0.0012488365173339844,0.0,1.1920928955078125e-06
2026-02-21T08:43:53.805505,metadata_heavy_run2,84861829146816318,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.279231548309326,2.2799179553985596,0.0,0.0,2.2799220085144043,2.2799232006073,2.280987024307251,2.281430244445801,0.0,0.0010635852813720703,0.0011296272277832031,0.0,1.1920928955078125e-06
2026-02-21T08:43:53.805505,metadata_heavy_run2,93553803987470650,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4383034706115723,2.439300298690796,0.0,0.0,2.439305543899536,2.43930721282959,2.441361427307129,2.4418773651123047,0.0,0.002053976058959961,0.001512765884399414,0.0,1.6689300537109375e-06
2026-02-21T08:43:53.805505,metadata_heavy_run2,136818471050522663,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624910831451416,0.6256470680236816,0.0,0.0,0.6256484985351562,0.6256487369537354,0.627685546875,0.6282951831817627,0.0,0.0020368099212646484,0.0013458728790283203,0.0,2.384185791015625e-07
2026-02-21T08:43:53.805505,metadata_heavy_run2,158905504395123163,1,0,1,0,0,-1,1,0,0,4096,0,0,0,0,0,0,8,0,524288,0,4096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.944622755050659,4.945703744888306,0.0,0.0,4.945707321166992,4.945708513259888,4.96634316444397,4.967299461364746,0.0,0.020633459091186523,0.0020372867584228516,0.0,1.1920928955078125e-06
